501,-9.4,428.8,874.9,1236.0,1710.9,27.8,1328.5,2687.2,4219.0,5709.2,23.0,149.1,230.9,363.7,419.2,13.5,1865.0,4001.5,5949.7,8037.8
502,6.1,445.6,935.3,1270.0,1804.8,26.1,1474.1,2943.0,4603.5,6213.3,71.6,174.8,264.0,388.7,441.6,23.4,2011.0,4344.4,6439.3,8668.9
503,-9.9,450.8,943.9,1320.7,1856.8,-3.3,1643.5,3297.3,5120.3,6960.3,51.9,159.2,278.2,388.7,491.0,5.8,2220.2,4748.0,7053.1,9572.0
504,-33.0,453.2,940.9,1375.4,1899.1,-39.1,1818.3,3674.0,5667.3,7762.6,16.7,134.4,288.2,383.1,546.5,-18.1,2443.7,5165.2,7695.2,10537.0
505,-46.0,460.1,952.6,1433.3,1956.0,-54.3,2011.6,4080.3,6298.7,8614.4,-6.2,121.0,297.8,401.9,611.9,-30.7,2688.4,5638.8,8421.4,11563.8
506,-44.2,473.6,985.9,1496.0,2033.9,-39.5,2232.0,4530.4,7054.0,9539.0,-11.1,124.5,307.0,456.7,691.8,-26.7,2964.4,6195.0,9271.0,12681.2
507,-42.4,487.0,1019.3,1558.8,2111.9,-24.7,2452.6,4980.5,7809.4,10463.7,-16.0,128.0,316.3,511.5,771.7,-22.7,3240.3,6751.4,10120.7,13798.8
508,-28.0,496.0,1063.5,1613.4,2204.2,-25.6,2717.5,5524.0,8636.9,11534.0,-5.7,148.2,380.7,602.7,829.1,-11.8,3513.8,7408.5,11065.5,15067.9
509,-13.7,505.0,1107.8,1668.0,2296.5,-26.5,2982.5,6067.5,9464.5,12604.4,4.7,168.3,445.0,693.9,886.6,-1.0,3787.2,8065.6,12010.3,16337.0
510,1.8,530.9,1138.6,1705.1,2351.0,-15.1,3257.6,6568.9,10231.7,13660.1,12.1,197.6,502.3,740.4,974.6,10.7,4060.4,8645.8,12879.8,17540.2
511,18.0,567.9,1160.4,1730.7,2380.6,4.4,3539.5,7042.3,10959.1,14706.2,17.6,232.9,554.9,757.4,1082.8,22.8,4333.4,9175.0,13699.5,18699.7
